match_id,venue,innings,batting_team,bowler,economy_category
1,152,1,17,14,Best Bowler
1,152,1,17,466,Best Bowler
1,152,1,17,519,Best Bowler
1,152,1,17,1076,Best Bowler
1,152,1,17,1078,Best Bowler
1,152,1,17,1324,Best Bowler
1,152,2,10,323,Best Bowler
1,152,2,10,335,Best Bowler
1,152,2,10,535,Best Bowler
1,152,2,10,623,Best Bowler
1,152,2,10,920,Best Bowler
2,115,1,10,335,Best Bowler
2,115,1,10,535,Best Bowler
2,115,1,10,623,Best Bowler
2,115,1,10,874,Best Bowler
2,115,1,10,920,Best Bowler
2,115,2,17,30,Best Bowler
2,115,2,17,519,Best Bowler
2,115,2,17,1076,Best Bowler
2,115,2,17,1324,Best Bowler
3,66,1,10,78,Best Bowler
3,66,1,10,323,Best Bowler
3,66,1,10,335,Best Bowler
3,66,1,10,535,Better Bowler
3,66,1,10,623,Best Bowler
3,66,1,10,1077,Best Bowler
3,66,2,17,14,Best Bowler
3,66,2,17,30,Best Bowler
3,66,2,17,519,Better Bowler
3,66,2,17,1324,Better Bowler
4,286,1,17,7,Best Bowler
4,286,1,17,14,Best Bowler
4,286,1,17,519,Best Bowler
4,286,1,17,1078,Best Bowler
4,286,1,17,1324,Best Bowler
4,286,2,10,78,Best Bowler
4,286,2,10,323,Best Bowler
4,286,2,10,335,Best Bowler
4,286,2,10,1077,Best Bowler
4,286,2,10,1087,Best Bowler
5,284,1,10,78,Best Bowler
5,284,1,10,323,Best Bowler
5,284,1,10,335,Best Bowler
5,284,1,10,623,Best Bowler
5,284,1,10,1077,Best Bowler
5,284,2,17,7,Best Bowler
5,284,2,17,14,Best Bowler
5,284,2,17,519,Best Bowler
5,284,2,17,1078,Best Bowler
5,284,2,17,1324,Best Bowler
6,212,1,3,232,Best Bowler
6,212,1,3,237,Best Bowler
6,212,1,3,708,Best Bowler
6,212,1,3,778,Best Bowler
6,212,1,3,910,Best Bowler
6,212,1,3,1277,Best Bowler
6,212,2,26,22,Best Bowler
6,212,2,26,50,Best Bowler
6,212,2,26,154,Best Bowler
6,212,2,26,405,Best Bowler
6,212,2,26,489,Best Bowler
7,189,1,3,232,Better Bowler
7,189,1,3,237,Best Bowler
7,189,1,3,303,Best Bowler
7,189,1,3,708,Best Bowler
7,189,1,3,778,Best Bowler
7,189,1,3,1023,Better Bowler
7,189,1,3,1277,Better Bowler
7,189,2,26,22,Best Bowler
7,189,2,26,50,Best Bowler
7,189,2,26,154,Best Bowler
7,189,2,26,338,Best Bowler
7,189,2,26,400,Best Bowler
7,189,2,26,565,Best Bowler
7,189,2,26,880,Best Bowler
8,189,1,3,232,Best Bowler
8,189,1,3,237,Best Bowler
8,189,1,3,708,Best Bowler
8,189,1,3,778,Best Bowler
8,189,1,3,1023,Better Bowler
8,189,1,3,1277,Best Bowler
8,189,2,26,22,Best Bowler
8,189,2,26,154,Best Bowler
8,189,2,26,338,Best Bowler
8,189,2,26,400,Best Bowler
8,189,2,26,405,Best Bowler
8,189,2,26,489,Best Bowler
8,189,2,26,565,Best Bowler
9,123,1,23,232,Best Bowler
9,123,1,23,237,Best Bowler
9,123,1,23,303,Best Bowler
9,123,1,23,708,Better Bowler
9,123,1,23,778,Best Bowler
9,123,1,23,1277,Best Bowler
9,123,1,23,1301,Best Bowler
9,123,2,26,274,Best Bowler
9,123,2,26,444,Best Bowler
9,123,2,26,713,Best Bowler
9,123,2,26,978,Best Bowler
9,123,2,26,1136,Best Bowler
9,123,2,26,1234,Best Bowler
9,123,2,26,1298,Best Bowler
10,11,1,23,232,Best Bowler
10,11,1,23,237,Best Bowler
10,11,1,23,297,Best Bowler
10,11,1,23,538,Best Bowler
10,11,1,23,778,Best Bowler
10,11,1,23,1011,Best Bowler
10,11,2,26,274,Best Bowler
10,11,2,26,444,Best Bowler
10,11,2,26,713,Best Bowler
10,11,2,26,1136,Best Bowler
10,11,2,26,1234,Best Bowler
10,11,2,26,1259,Best Bowler
10,11,2,26,1298,Best Bowler
11,41,1,4,22,Best Bowler
11,41,1,4,50,Best Bowler
11,41,1,4,154,Best Bowler
11,41,1,4,400,Best Bowler
11,41,1,4,565,Best Bowler
11,41,2,3,473,Best Bowler
11,41,2,3,668,Best Bowler
11,41,2,3,808,Best Bowler
11,41,2,3,830,Best Bowler
12,41,1,4,22,Best Bowler
12,41,1,4,50,Best Bowler
12,41,1,4,154,Best Bowler
12,41,1,4,338,Best Bowler
12,41,1,4,400,Best Bowler
12,41,1,4,489,Best Bowler
12,41,2,3,473,Best Bowler
12,41,2,3,668,Best Bowler
12,41,2,3,830,Best Bowler
12,41,2,3,1153,Best Bowler
12,41,2,3,1253,Best Bowler
13,150,1,3,668,Best Bowler
13,150,1,3,808,Best Bowler
13,150,1,3,830,Best Bowler
13,150,1,3,1153,Best Bowler
13,150,1,3,1253,Best Bowler
13,150,2,4,22,Best Bowler
13,150,2,4,50,Best Bowler
13,150,2,4,167,Best Bowler
13,150,2,4,400,Best Bowler
13,150,2,4,489,Best Bowler
13,150,2,4,565,Best Bowler
14,158,1,19,124,Best Bowler
14,158,1,19,668,Best Bowler
14,158,1,19,808,Best Bowler
14,158,1,19,830,Best Bowler
14,158,1,19,852,Best Bowler
14,158,1,19,1153,Best Bowler
14,158,2,4,100,Best Bowler
14,158,2,4,601,Best Bowler
14,158,2,4,820,Best Bowler
14,158,2,4,1160,Best Bowler
14,158,2,4,1178,Best Bowler
14,158,2,4,1264,Best Bowler
15,205,1,4,100,Best Bowler
15,205,1,4,601,Best Bowler
15,205,1,4,820,Best Bowler
15,205,1,4,833,Best Bowler
15,205,1,4,1178,Best Bowler
15,205,1,4,1264,Best Bowler
15,205,2,19,668,Best Bowler
15,205,2,19,808,Best Bowler
15,205,2,19,830,Better Bowler
15,205,2,19,852,Best Bowler
15,205,2,19,1037,Best Bowler
15,205,2,19,1253,Best Bowler
16,167,1,19,668,Better Bowler
16,167,1,19,808,Best Bowler
16,167,1,19,830,Best Bowler
16,167,1,19,852,Best Bowler
16,167,1,19,1037,Best Bowler
16,167,1,19,1253,Best Bowler
16,167,2,4,100,Best Bowler
16,167,2,4,820,Better Bowler
16,167,2,4,833,Best Bowler
16,167,2,4,1160,Best Bowler
16,167,2,4,1178,Best Bowler
16,167,2,4,1264,Best Bowler
17,84,1,19,36,Best Bowler
17,84,1,19,53,Best Bowler
17,84,1,19,543,Better Bowler
17,84,1,19,714,Best Bowler
17,84,1,19,991,Better Bowler
17,84,1,19,1111,Best Bowler
17,84,2,22,100,Best Bowler
17,84,2,22,820,Best Bowler
17,84,2,22,833,Best Bowler
17,84,2,22,853,Best Bowler
17,84,2,22,1176,Best Bowler
17,84,2,22,1178,Best Bowler
18,84,1,19,36,Best Bowler
18,84,1,19,53,Best Bowler
18,84,1,19,543,Best Bowler
18,84,1,19,714,Best Bowler
18,84,1,19,991,Best Bowler
18,84,1,19,1111,Best Bowler
18,84,2,22,100,Best Bowler
18,84,2,22,820,Better Bowler
18,84,2,22,833,Best Bowler
18,84,2,22,1176,Best Bowler
18,84,2,22,1178,Best Bowler
18,84,2,22,1264,Best Bowler
19,111,1,19,16,Best Bowler
19,111,1,19,53,Best Bowler
19,111,1,19,543,Best Bowler
19,111,1,19,714,Best Bowler
19,111,1,19,991,Best Bowler
19,111,1,19,1111,Best Bowler
19,111,2,22,100,Best Bowler
19,111,2,22,820,Best Bowler
19,111,2,22,1156,Best Bowler
19,111,2,22,1176,Best Bowler
19,111,2,22,1178,Best Bowler
19,111,2,22,1264,Best Bowler
20,205,1,19,16,Best Bowler
20,205,1,19,53,Best Bowler
20,205,1,19,543,Best Bowler
20,205,1,19,714,Best Bowler
20,205,1,19,991,Best Bowler
20,205,1,19,1111,Best Bowler
20,205,2,22,820,Best Bowler
20,205,2,22,833,Best Bowler
20,205,2,22,1160,Best Bowler
20,205,2,22,1176,Best Bowler
20,205,2,22,1178,Best Bowler
21,205,1,19,16,Best Bowler
21,205,1,19,36,Best Bowler
21,205,1,19,543,Best Bowler
21,205,1,19,714,Best Bowler
21,205,1,19,991,Best Bowler
21,205,1,19,1111,Best Bowler
21,205,2,22,100,Best Bowler
21,205,2,22,347,Best Bowler
21,205,2,22,820,Best Bowler
21,205,2,22,833,Best Bowler
21,205,2,22,1176,Best Bowler
21,205,2,22,1178,Best Bowler
22,134,1,4,6,Best Bowler
22,134,1,4,44,Best Bowler
22,134,1,4,483,Best Bowler
22,134,1,4,559,Good Bowler
22,134,1,4,961,Best Bowler
22,134,1,4,1001,Best Bowler
22,134,2,7,124,Best Bowler
22,134,2,7,589,Best Bowler
22,134,2,7,806,Best Bowler
22,134,2,7,852,Best Bowler
22,134,2,7,1253,Best Bowler
23,15,1,4,6,Best Bowler
23,15,1,4,44,Best Bowler
23,15,1,4,483,Best Bowler
23,15,1,4,559,Best Bowler
23,15,1,4,961,Best Bowler
23,15,1,4,1001,Better Bowler
23,15,2,7,668,Best Bowler
23,15,2,7,806,Best Bowler
23,15,2,7,830,Best Bowler
23,15,2,7,852,Best Bowler
23,15,2,7,1253,Best Bowler
24,15,1,4,6,Best Bowler
24,15,1,4,413,Best Bowler
24,15,1,4,483,Good Bowler
24,15,1,4,559,Best Bowler
24,15,1,4,961,Best Bowler
24,15,1,4,989,Best Bowler
24,15,2,7,465,Best Bowler
24,15,2,7,668,Best Bowler
24,15,2,7,806,Best Bowler
24,15,2,7,830,Best Bowler
24,15,2,7,852,Best Bowler
24,15,2,7,1253,Best Bowler
25,204,1,7,618,Best Bowler
25,204,1,7,640,Best Bowler
25,204,1,7,713,Best Bowler
25,204,1,7,1136,Best Bowler
25,204,1,7,1259,Best Bowler
25,204,1,7,1298,Best Bowler
25,204,2,23,6,Best Bowler
25,204,2,23,559,Good Bowler
25,204,2,23,961,Best Bowler
25,204,2,23,1001,Best Bowler
26,195,1,26,65,Best Bowler
26,195,1,26,399,Best Bowler
26,195,1,26,449,Best Bowler
26,195,1,26,1032,Best Bowler
26,195,1,26,1109,Best Bowler
26,195,1,26,1238,Better Bowler
26,195,2,27,232,Best Bowler
26,195,2,27,237,Good Bowler
26,195,2,27,778,Best Bowler
26,195,2,27,968,Best Bowler
26,195,2,27,1023,Best Bowler
26,195,2,27,1277,Best Bowler
27,99,1,27,232,Best Bowler
27,99,1,27,237,Best Bowler
27,99,1,27,708,Better Bowler
27,99,1,27,778,Best Bowler
27,99,1,27,1002,Best Bowler
27,99,1,27,1277,Best Bowler
27,99,1,27,1301,Better Bowler
27,99,2,26,65,Best Bowler
27,99,2,26,399,Best Bowler
27,99,2,26,449,Best Bowler
27,99,2,26,1032,Better Bowler
27,99,2,26,1109,Best Bowler
27,99,2,26,1238,Best Bowler
28,84,1,17,100,Best Bowler
28,84,1,17,347,Better Bowler
28,84,1,17,833,Best Bowler
28,84,1,17,1160,Best Bowler
28,84,1,17,1178,Best Bowler
28,84,2,19,251,Best Bowler
28,84,2,19,323,Better Bowler
28,84,2,19,535,Best Bowler
28,84,2,19,646,Best Bowler
28,84,2,19,742,Best Bowler
28,84,2,19,760,Best Bowler
29,99,1,26,65,Best Bowler
29,99,1,26,399,Best Bowler
29,99,1,26,449,Best Bowler
29,99,1,26,1032,Best Bowler
29,99,1,26,1109,Best Bowler
29,99,2,27,237,Best Bowler
29,99,2,27,373,Best Bowler
29,99,2,27,708,Best Bowler
29,99,2,27,968,Best Bowler
29,99,2,27,1002,Best Bowler
29,99,2,27,1301,Best Bowler
30,99,1,27,232,Best Bowler
30,99,1,27,237,Best Bowler
30,99,1,27,373,Best Bowler
30,99,1,27,708,Best Bowler
30,99,1,27,968,Best Bowler
30,99,1,27,1002,Better Bowler
30,99,2,26,65,Best Bowler
30,99,2,26,178,Best Bowler
30,99,2,26,399,Best Bowler
30,99,2,26,449,Best Bowler
30,99,2,26,1032,Best Bowler
30,99,2,26,1109,Best Bowler
31,84,1,19,251,Best Bowler
31,84,1,19,323,Best Bowler
31,84,1,19,335,Best Bowler
31,84,1,19,535,Best Bowler
31,84,1,19,920,Best Bowler
31,84,1,19,1226,Best Bowler
31,84,2,17,100,Best Bowler
31,84,2,17,347,Best Bowler
31,84,2,17,833,Best Bowler
31,84,2,17,1160,Best Bowler
31,84,2,17,1178,Best Bowler
32,205,1,17,100,Best Bowler
32,205,1,17,147,Best Bowler
32,205,1,17,1176,Best Bowler
32,205,1,17,1264,Best Bowler
32,205,2,19,251,Best Bowler
32,205,2,19,270,Best Bowler
32,205,2,19,335,Best Bowler
32,205,2,19,760,Best Bowler
32,205,2,19,920,Best Bowler
32,205,2,19,1226,Best Bowler
33,78,1,19,78,Best Bowler
33,78,1,19,251,Best Bowler
33,78,1,19,323,Best Bowler
33,78,1,19,335,Best Bowler
33,78,1,19,535,Better Bowler
33,78,1,19,1077,Best Bowler
33,78,2,17,100,Best Bowler
33,78,2,17,147,Best Bowler
33,78,2,17,833,Best Bowler
33,78,2,17,1160,Best Bowler
33,78,2,17,1178,Best Bowler
34,173,1,22,232,Best Bowler
34,173,1,22,237,Best Bowler
34,173,1,22,708,Best Bowler
34,173,1,22,1002,Best Bowler
34,173,1,22,1011,Best Bowler
34,173,1,22,1277,Better Bowler
34,173,2,26,16,Best Bowler
34,173,2,26,679,Best Bowler
34,173,2,26,714,Best Bowler
34,173,2,26,1111,Best Bowler
35,125,1,26,16,Best Bowler
35,125,1,26,543,Best Bowler
35,125,1,26,679,Better Bowler
35,125,1,26,714,Best Bowler
35,125,1,26,991,Best Bowler
35,125,1,26,1111,Best Bowler
35,125,2,22,232,Best Bowler
35,125,2,22,708,Best Bowler
36,247,1,22,232,Best Bowler
36,247,1,22,237,Best Bowler
36,247,1,22,708,Best Bowler
36,247,1,22,1011,Best Bowler
36,247,1,22,1023,Best Bowler
36,247,2,26,16,Best Bowler
36,247,2,26,401,Best Bowler
36,247,2,26,543,Best Bowler
36,247,2,26,679,Best Bowler
36,247,2,26,714,Best Bowler
36,247,2,26,991,Good Bowler
36,247,2,26,1111,Best Bowler
37,204,1,3,444,Best Bowler
37,204,1,3,640,Best Bowler
37,204,1,3,713,Best Bowler
37,204,1,3,1136,Best Bowler
37,204,1,3,1234,Best Bowler
37,204,1,3,1259,Best Bowler
37,204,1,3,1298,Best Bowler
37,204,2,23,22,Best Bowler
37,204,2,23,154,Best Bowler
37,204,2,23,167,Best Bowler
37,204,2,23,400,Best Bowler
37,204,2,23,565,Best Bowler
37,204,2,23,753,Best Bowler
38,204,1,23,22,Best Bowler
38,204,1,23,154,Best Bowler
38,204,1,23,400,Best Bowler
38,204,1,23,489,Best Bowler
38,204,1,23,565,Best Bowler
38,204,1,23,753,Best Bowler
38,204,2,3,444,Best Bowler
38,204,2,3,713,Best Bowler
38,204,2,3,1012,Best Bowler
38,204,2,3,1136,Best Bowler
38,204,2,3,1234,Best Bowler
38,204,2,3,1259,Best Bowler
38,204,2,3,1298,Best Bowler
39,46,1,22,251,Best Bowler
39,46,1,22,323,Best Bowler
39,46,1,22,535,Best Bowler
39,46,1,22,623,Best Bowler
39,46,1,22,760,Best Bowler
39,46,1,22,1077,Best Bowler
39,46,2,17,16,Best Bowler
39,46,2,17,543,Best Bowler
39,46,2,17,679,Best Bowler
39,46,2,17,714,Better Bowler
39,46,2,17,855,Best Bowler
39,46,2,17,1111,Best Bowler
40,199,1,3,328,Best Bowler
40,199,1,3,650,Best Bowler
40,199,1,3,713,Best Bowler
40,199,1,3,1136,Best Bowler
40,199,1,3,1259,Best Bowler
40,199,1,3,1298,Best Bowler
40,199,2,23,22,Best Bowler
40,199,2,23,400,Better Bowler
40,199,2,23,489,Best Bowler
40,199,2,23,565,Best Bowler
40,199,2,23,753,Best Bowler
40,199,2,23,794,Best Bowler
41,99,1,4,342,Best Bowler
41,99,1,4,399,Best Bowler
41,99,1,4,429,Best Bowler
41,99,1,4,449,Best Bowler
41,99,1,4,1032,Best Bowler
41,99,1,4,1109,Best Bowler
41,99,2,27,806,Best Bowler
41,99,2,27,817,Best Bowler
41,99,2,27,852,Best Bowler
41,99,2,27,1253,Best Bowler
41,99,2,27,1254,Best Bowler
42,205,1,19,14,Best Bowler
42,205,1,19,677,Better Bowler
42,205,1,19,1021,Best Bowler
42,205,1,19,1126,Best Bowler
42,205,1,19,1273,Best Bowler
42,205,1,19,1322,Best Bowler
42,205,1,19,1324,Best Bowler
42,205,2,10,100,Best Bowler
42,205,2,10,833,Best Bowler
42,205,2,10,1160,Best Bowler
42,205,2,10,1166,Better Bowler
42,205,2,10,1176,Best Bowler
42,205,2,10,1178,Best Bowler
43,8,1,10,100,Best Bowler
43,8,1,10,833,Best Bowler
43,8,1,10,1160,Best Bowler
43,8,1,10,1176,Best Bowler
43,8,1,10,1178,Better Bowler
43,8,2,19,491,Best Bowler
43,8,2,19,677,Best Bowler
43,8,2,19,1021,Best Bowler
43,8,2,19,1078,Best Bowler
43,8,2,19,1126,Best Bowler
43,8,2,19,1322,Best Bowler
43,8,2,19,1324,Best Bowler
44,83,1,19,491,Best Bowler
44,83,1,19,677,Best Bowler
44,83,1,19,710,Best Bowler
44,83,1,19,1126,Best Bowler
44,83,1,19,1322,Best Bowler
44,83,1,19,1324,Best Bowler
44,83,2,10,100,Best Bowler
44,83,2,10,833,Better Bowler
44,83,2,10,1160,Best Bowler
44,83,2,10,1166,Best Bowler
44,83,2,10,1176,Good Bowler
44,83,2,10,1178,Best Bowler
45,83,1,10,100,Best Bowler
45,83,1,10,833,Best Bowler
45,83,1,10,1160,Best Bowler
45,83,1,10,1176,Best Bowler
45,83,1,10,1178,Best Bowler
45,83,2,19,491,Best Bowler
45,83,2,19,677,Best Bowler
45,83,2,19,710,Best Bowler
45,83,2,19,1126,Best Bowler
45,83,2,19,1273,Best Bowler
45,83,2,19,1324,Best Bowler
46,194,1,27,328,Best Bowler
46,194,1,27,640,Best Bowler
46,194,1,27,713,Best Bowler
46,194,1,27,1012,Best Bowler
46,194,1,27,1136,Best Bowler
46,194,1,27,1259,Best Bowler
46,194,1,27,1298,Better Bowler
46,194,2,23,342,Best Bowler
46,194,2,23,352,Best Bowler
46,194,2,23,772,Best Bowler
46,194,2,23,1205,Best Bowler
46,194,2,23,1208,Best Bowler
47,190,1,26,6,Best Bowler
47,190,1,26,275,Best Bowler
47,190,1,26,559,Best Bowler
47,190,1,26,1100,Best Bowler
48,99,1,23,342,Best Bowler
48,99,1,23,772,Best Bowler
48,99,1,23,918,Best Bowler
48,99,1,23,1202,Best Bowler
48,99,1,23,1205,Best Bowler
48,99,2,27,263,Best Bowler
48,99,2,27,455,Best Bowler
48,99,2,27,640,Best Bowler
48,99,2,27,747,Best Bowler
48,99,2,27,1012,Best Bowler
48,99,2,27,1259,Best Bowler
49,62,1,7,237,Best Bowler
49,62,1,7,308,Best Bowler
49,62,1,7,334,Best Bowler
49,62,1,7,484,Better Bowler
49,62,1,7,708,Better Bowler
49,62,1,7,968,Best Bowler
49,62,1,7,1002,Best Bowler
49,62,2,26,6,Better Bowler
49,62,2,26,275,Best Bowler
49,62,2,26,413,Best Bowler
49,62,2,26,559,Best Bowler
49,62,2,26,961,Better Bowler
49,62,2,26,1100,Best Bowler
50,9,1,4,237,Better Bowler
50,9,1,4,308,Best Bowler
50,9,1,4,334,Best Bowler
50,9,1,4,373,Best Bowler
50,9,1,4,484,Best Bowler
50,9,1,4,1230,Best Bowler
50,9,2,26,124,Best Bowler
50,9,2,26,668,Best Bowler
50,9,2,26,806,Best Bowler
50,9,2,26,830,Best Bowler
50,9,2,26,852,Better Bowler
50,9,2,26,1037,Best Bowler
50,9,2,26,1253,Best Bowler
51,9,1,26,668,Best Bowler
51,9,1,26,806,Best Bowler
51,9,1,26,830,Best Bowler
51,9,1,26,852,Best Bowler
51,9,1,26,1253,Best Bowler
51,9,2,4,237,Best Bowler
51,9,2,4,308,Best Bowler
51,9,2,4,373,Best Bowler
51,9,2,4,484,Best Bowler
51,9,2,4,1230,Best Bowler
52,163,1,4,308,Best Bowler
52,163,1,4,334,Best Bowler
52,163,1,4,484,Best Bowler
52,163,1,4,968,Best Bowler
52,163,1,4,1002,Best Bowler
52,163,1,4,1230,Best Bowler
52,163,2,26,668,Best Bowler
52,163,2,26,806,Best Bowler
52,163,2,26,830,Best Bowler
52,163,2,26,852,Best Bowler
52,163,2,26,1253,Best Bowler
53,99,1,27,22,Best Bowler
53,99,1,27,167,Best Bowler
53,99,1,27,338,Best Bowler
53,99,1,27,405,Best Bowler
53,99,1,27,565,Best Bowler
53,99,1,27,794,Best Bowler
53,99,2,3,342,Best Bowler
53,99,2,3,772,Best Bowler
53,99,2,3,1064,Best Bowler
53,99,2,3,1202,Best Bowler
53,99,2,3,1205,Best Bowler
53,99,2,3,1275,Best Bowler
54,99,1,3,196,Best Bowler
54,99,1,3,342,Better Bowler
54,99,1,3,1064,Best Bowler
54,99,1,3,1202,Best Bowler
54,99,1,3,1205,Best Bowler
54,99,1,3,1275,Best Bowler
54,99,1,3,1288,Best Bowler
54,99,2,27,338,Best Bowler
54,99,2,27,400,Best Bowler
54,99,2,27,405,Best Bowler
54,99,2,27,489,Best Bowler
54,99,2,27,565,Better Bowler
54,99,2,27,794,Best Bowler
55,99,1,27,22,Best Bowler
55,99,1,27,400,Better Bowler
55,99,1,27,405,Best Bowler
55,99,1,27,565,Best Bowler
55,99,1,27,794,Best Bowler
55,99,1,27,1128,Best Bowler
55,99,2,3,352,Best Bowler
55,99,2,3,356,Best Bowler
55,99,2,3,772,Best Bowler
55,99,2,3,1064,Best Bowler
55,99,2,3,1202,Best Bowler
55,99,2,3,1288,Best Bowler
56,204,1,22,263,Best Bowler
56,204,1,22,650,Best Bowler
56,204,1,22,747,Best Bowler
56,204,1,22,1106,Best Bowler
56,204,1,22,1136,Best Bowler
56,204,1,22,1234,Best Bowler
56,204,1,22,1259,Best Bowler
56,204,1,22,1299,Best Bowler
56,204,2,23,543,Better Bowler
56,204,2,23,573,Best Bowler
56,204,2,23,679,Best Bowler
56,204,2,23,714,Best Bowler
56,204,2,23,855,Best Bowler
56,204,2,23,991,Best Bowler
56,204,2,23,1111,Good Bowler
57,235,1,23,248,Best Bowler
57,235,1,23,401,Best Bowler
57,235,1,23,543,Best Bowler
57,235,1,23,573,Best Bowler
57,235,1,23,679,Better Bowler
57,235,1,23,714,Better Bowler
57,235,1,23,855,Best Bowler
57,235,1,23,1111,Best Bowler
57,235,2,22,328,Best Bowler
57,235,2,22,455,Best Bowler
57,235,2,22,650,Best Bowler
57,235,2,22,747,Best Bowler
57,235,2,22,1136,Best Bowler
57,235,2,22,1234,Best Bowler
57,235,2,22,1259,Best Bowler
57,235,2,22,1299,Best Bowler
58,133,1,17,668,Best Bowler
58,133,1,17,806,Best Bowler
58,133,1,17,830,Best Bowler
58,133,1,17,901,Better Bowler
58,133,1,17,1037,Best Bowler
58,133,1,17,1253,Better Bowler
58,133,2,4,78,Best Bowler
58,133,2,4,251,Best Bowler
58,133,2,4,270,Best Bowler
58,133,2,4,323,Best Bowler
58,133,2,4,623,Best Bowler
58,133,2,4,1077,Best Bowler
59,99,1,27,44,Best Bowler
59,99,1,27,48,Best Bowler
59,99,1,27,275,Best Bowler
59,99,1,27,559,Best Bowler
59,99,1,27,926,Best Bowler
59,99,2,7,196,Best Bowler
59,99,2,7,229,Better Bowler
59,99,2,7,342,Best Bowler
59,99,2,7,352,Best Bowler
59,99,2,7,918,Best Bowler
59,99,2,7,1064,Best Bowler
59,99,2,7,1205,Best Bowler
60,99,1,7,196,Best Bowler
60,99,1,7,229,Best Bowler
60,99,1,7,352,Better Bowler
60,99,1,7,421,Best Bowler
60,99,1,7,918,Best Bowler
60,99,1,7,1064,Best Bowler
60,99,1,7,1205,Best Bowler
60,99,2,27,44,Best Bowler
60,99,2,27,48,Best Bowler
60,99,2,27,275,Best Bowler
60,99,2,27,559,Best Bowler
60,99,2,27,926,Best Bowler
61,194,1,7,196,Best Bowler
61,194,1,7,356,Best Bowler
61,194,1,7,772,Best Bowler
61,194,1,7,918,Best Bowler
61,194,1,7,1064,Best Bowler
61,194,1,7,1205,Best Bowler
61,194,2,27,48,Best Bowler
61,194,2,27,57,Best Bowler
61,194,2,27,275,Better Bowler
61,194,2,27,413,Best Bowler
61,194,2,27,492,Best Bowler
61,194,2,27,645,Best Bowler
61,194,2,27,926,Best Bowler
61,194,2,27,1120,Best Bowler
62,133,1,10,110,Best Bowler
62,133,1,10,668,Best Bowler
62,133,1,10,830,Best Bowler
62,133,1,10,852,Best Bowler
62,133,1,10,901,Best Bowler
62,133,1,10,1253,Best Bowler
62,133,2,4,30,Best Bowler
62,133,2,4,466,Best Bowler
62,133,2,4,491,Best Bowler
62,133,2,4,594,Best Bowler
62,133,2,4,1070,Better Bowler
62,133,2,4,1078,Best Bowler
63,14,1,10,110,Best Bowler
63,14,1,10,473,Good Bowler
63,14,1,10,668,Best Bowler
63,14,1,10,808,Better Bowler
63,14,1,10,830,Good Bowler
63,14,1,10,852,Best Bowler
63,14,1,10,1037,Best Bowler
63,14,2,4,30,Best Bowler
63,14,2,4,466,Best Bowler
63,14,2,4,594,Best Bowler
63,14,2,4,1078,Best Bowler
63,14,2,4,1126,Best Bowler
63,14,2,4,1273,Best Bowler
63,14,2,4,1322,Best Bowler
63,14,2,4,1324,Best Bowler
64,133,1,27,368,Best Bowler
64,133,1,27,668,Best Bowler
64,133,1,27,806,Best Bowler
64,133,1,27,808,Best Bowler
64,133,1,27,1037,Best Bowler
64,133,1,27,1253,Best Bowler
64,133,2,4,178,Best Bowler
64,133,2,4,229,Best Bowler
64,133,2,4,342,Best Bowler
64,133,2,4,918,Best Bowler
64,133,2,4,1064,Best Bowler
64,133,2,4,1205,Best Bowler
65,258,1,22,44,Best Bowler
65,258,1,22,275,Best Bowler
65,258,1,22,658,Best Bowler
65,258,1,22,745,Good Bowler
65,258,1,22,758,Better Bowler
65,258,1,22,926,Best Bowler
65,258,2,7,16,Best Bowler
65,258,2,7,543,Best Bowler
65,258,2,7,561,Best Bowler
65,258,2,7,714,Good Bowler
65,258,2,7,855,Best Bowler
65,258,2,7,1111,Best Bowler
66,14,1,27,124,Best Bowler
66,14,1,27,368,Better Bowler
66,14,1,27,806,Best Bowler
66,14,1,27,808,Best Bowler
66,14,1,27,830,Best Bowler
66,14,2,4,178,Best Bowler
66,14,2,4,229,Best Bowler
66,14,2,4,352,Best Bowler
66,14,2,4,437,Best Bowler
66,14,2,4,772,Best Bowler
66,14,2,4,918,Best Bowler
66,14,2,4,1205,Best Bowler
67,143,1,7,16,Best Bowler
67,143,1,7,53,Best Bowler
67,143,1,7,401,Best Bowler
67,143,1,7,543,Best Bowler
67,143,1,7,561,Better Bowler
67,143,1,7,714,Better Bowler
67,143,1,7,1111,Better Bowler
67,143,2,22,44,Best Bowler
67,143,2,22,275,Best Bowler
67,143,2,22,658,Better Bowler
67,143,2,22,745,Best Bowler
67,143,2,22,758,Best Bowler
67,143,2,22,926,Best Bowler
68,243,1,7,16,Best Bowler
68,243,1,7,401,Best Bowler
68,243,1,7,543,Best Bowler
68,243,1,7,561,Best Bowler
68,243,1,7,714,Best Bowler
68,243,1,7,1111,Best Bowler
68,243,2,22,44,Best Bowler
68,243,2,22,275,Good Bowler
68,243,2,22,658,Best Bowler
68,243,2,22,745,Best Bowler
68,243,2,22,758,Best Bowler
68,243,2,22,926,Best Bowler
69,173,1,22,44,Best Bowler
69,173,1,22,275,Best Bowler
69,173,1,22,658,Best Bowler
69,173,1,22,745,Best Bowler
69,173,1,22,786,Better Bowler
69,173,1,22,926,Best Bowler
69,173,1,22,1100,Best Bowler
69,173,2,7,16,Good Bowler
69,173,2,7,543,Best Bowler
69,173,2,7,561,Best Bowler
69,173,2,7,714,Best Bowler
69,173,2,7,855,Best Bowler
69,173,2,7,1111,Best Bowler
